text,label,del_stop,encoding,padding_25,padding_15,padding_10
 장롱폰 썩히지 말고 현금으로 바꾸세요 앱장터 원스토어 국내 최초 중고폰 매입 서비스 출시,5,"['장롱폰', '썩히지', '말고', '현금', '바꾸세요', '앱', '장터', '스토어', '국내', '최초', '중고', '폰', '매입', '서비스', '출시']","[7942, 7943, 4162, 1411, 7944, 514, 2758, 7945, 58, 455, 716, 127, 1801, 96, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7942, 7943, 4162, 1411, 7944, 514, 2758, 7945, 58, 455, 716, 127, 1801, 96, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[716, 127, 1801, 96, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 아하 우주 억 광년 최장거리 은하 발견 우주의 새벽에 한발짝 더 서울신문 나우뉴스 ,5,"['아하', '우주', '광년', '장거리', '은하', '발견', '우주', '새벽', '발짝', '서울', '신문']","[1037, 346, 2751, 4148, 4149, 85, 346, 632, 4150, 2, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1037, 346, 2751, 4148, 4149, 85, 346, 632, 4150, 2, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
판교 넘보는 네이버 부동산 펀드에 억 투자미래에셋이 운영하는 부동산펀드에 억원 출자,5,"['판교', '넘', '네이버', '부동산', '펀드', '투자', '미래에셋', '운영', '부동산', '펀드', '출자']","[1380, 7946, 171, 660, 1973, 223, 4163, 424, 660, 1973, 2361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1380, 7946, 171, 660, 1973, 223, 4163, 424, 660, 1973, 2361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
알파돔시티 구역 오피스 빌딩 임차 계획,5,"['알파', '돔', '시티', '구역', '오피스', '빌딩', '임차', '계획']","[520, 2759, 2295, 2710, 7947, 2760, 2370, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[520, 2759, 2295, 2710, 7947, 2760, 2370, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
태양광으로 충전되는 아이폰 테슬라 지디넷코리아 이정현 기자 도널드 트럼프 미국 대통령과 푸틴 러시아 대통령의 초상화를 새긴 황금 아이폰을 출시해 화제를 모았던 러시아 업체 캐비아 가 이번엔 태양광 충전이 가능한 아이폰 를 판매한다고 매체 더버지가 일 현지시간 보도했다 ,5,"['태양광', '충전', '아이폰', '테슬라', '지디', '넷', '코리아', '이정현', '도널드', '트럼프', '미국', '대통령', '푸틴', '러시아', '대통령', '초상화', '새긴', '황금', '아이폰', '출시', '화제', '모았던', '러시아', '업체', '캐비아', '태양광', '충전', '아이폰', '판매', '한다고', '매체', '더버지', '현지', '시간', '보도']","[4164, 4165, 77, 2706, 2761, 1537, 137, 2762, 974, 14, 11, 15, 846, 76, 15, 7948, 7949, 3969, 77, 71, 192, 7950, 76, 796, 7951, 4164, 4165, 77, 189, 610, 777, 7952, 74, 4, 110]","[11, 15, 846, 76, 15, 7948, 7949, 3969, 77, 71, 192, 7950, 76, 796, 7951, 4164, 4165, 77, 189, 610, 777, 7952, 74, 4, 110]","[192, 7950, 76, 796, 7951, 4164, 4165, 77, 189, 610, 777, 7952, 74, 4, 110]","[4164, 4165, 77, 189, 610, 777, 7952, 74, 4, 110]"
카카오 로 사진 속 옷 찾아준다엔진 도입 계획 발표 가상 염색 서비스도,5,"['카카오', '사진', '찾아', '준다', '엔진', '도입', '계획', '발표', '가상', '염색', '서비스']","[135, 141, 2247, 7953, 1534, 265, 155, 33, 941, 7954, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[135, 141, 2247, 7953, 1534, 265, 155, 33, 941, 7954, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 이런 장수게임을 보았나 리니지 년째 왕좌 와 모바일서 쌍끌이 성공한 엔씨 이젠 글로벌 ,5,"['장수', '게임', '보았나', '리니지', '왕좌', '모바일', '쌍끌이', '성공한', '엔씨', '젠', '글로벌']","[7955, 7, 7956, 519, 7957, 244, 7958, 7959, 1983, 1419, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7955, 7, 7956, 519, 7957, 244, 7958, 7959, 1983, 1419, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김택진 대표 리니지 으로 새로운 항해 시작할 것 ,5,"['김택진', '대표', '리니지', '새로운', '항해', '시작']","[2752, 24, 519, 257, 7960, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2752, 24, 519, 257, 7960, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 아이패드 겨냥 저가형 태블릿 만든다 아이뉴스 ,5,"['아이패드', '겨냥', '가형', '태블릿', '만든다', '아이']","[7961, 882, 7962, 7963, 7964, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7961, 882, 7962, 7963, 7964, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 바이오에피스 현재 가치는 조원 삼성 주장에 무게 실려 노무라증권 보고서 단독 입수,5,"['바이오', '피스', '현재', '가치', '조원', '삼성', '주장', '무게', '노무', '증권', '보고서', '단독', '입수']","[107, 3387, 222, 2408, 1150, 17, 140, 1881, 7965, 490, 2255, 10, 4166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[107, 3387, 222, 2408, 1150, 17, 140, 1881, 7965, 490, 2255, 10, 4166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2255, 10, 4166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 년으로 환산해도 최소 조,5,"['환산', '해도', '최소']","[7966, 959, 2322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7966, 959, 2322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
삼바 당시 보수적으로 평가했다 ,5,"['삼바', '당시', '평가']","[794, 471, 880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[794, 471, 880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
오늘 감리위 회계 논란 첫 회의,5,"['오늘', '감리', '회계', '논란', '회의']","[57, 383, 787, 8, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[57, 383, 787, 8, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
배그 첫날부터 돌풍 기대작 피파 도 출격흥행기록 세우는 대작게임들,5,"['배그', '첫날', '돌풍', '대작', '피파', '출격', '흥행', '기록', '세우는', '작', '게임']","[7967, 1200, 2456, 4135, 7968, 714, 1226, 70, 7969, 2711, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7967, 1200, 2456, 4135, 7968, 714, 1226, 70, 7969, 2711, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 목성 위성의 물기둥 갈릴레오호는 년 전에 알았다우주탐사선 갈릴레오호가 년 전 목성의 위성 유로파 상공에서 물기둥이 솟구치는 장면을 포착했다는 사실이 뒤늦게 확인됐다 과학자들은 년과 년 허블 우주망원경으로 유로파 남극 근처에서 높이 의 물기둥이 솟구치는 장면을 포착했다 하지만 유로파 상공에서 직접 물기둥을 확인한 것은 이번이 처음이다 ,5,"['목성', '위성', '물기둥', '갈릴레오', '알았다우주', '탐사선', '갈릴레오', '호가', '목성', '위성', '유로파', '상공', '물기둥', '솟구치는', '장면', '포착', '확인', '과학자', '허블', '우주망원경', '유로파', '남극', '근처', '물기둥', '솟구치는', '장면', '포착', '유로파', '상공', '직접', '물기둥', '확인', '처음']","[1987, 711, 1230, 4167, 7970, 4168, 4167, 1816, 1987, 711, 1540, 1277, 1230, 4169, 911, 834, 43, 2763, 7971, 7972, 1540, 7973, 2490, 1230, 4169, 911, 834, 1540, 1277, 228, 1230, 43, 541]","[1987, 711, 1540, 1277, 1230, 4169, 911, 834, 43, 2763, 7971, 7972, 1540, 7973, 2490, 1230, 4169, 911, 834, 1540, 1277, 228, 1230, 43, 541]","[7971, 7972, 1540, 7973, 2490, 1230, 4169, 911, 834, 1540, 1277, 228, 1230, 43, 541]","[1230, 4169, 911, 834, 1540, 1277, 228, 1230, 43, 541]"
애플 아이폰 급속 충전기 출시하나 아이뉴스 ,5,"['애플', '아이폰', '급속', '충전기', '출시', '하나', '아이']","[211, 77, 7974, 7975, 71, 201, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[211, 77, 7974, 7975, 71, 201, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
배틀그라운드 원작 이어 모바일도 흥행 아이뉴스 ,5,"['배틀', '원작', '모바일', '흥행', '아이']","[715, 7976, 244, 1226, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[715, 7976, 244, 1226, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
카카오톡 주문하기 중소사업자도 이용 가능입점 사전 예약 페이지 오픈 순차적으로 상담 및 계약 진행 예정,5,"['카카오', '주문', '중소', '사업자', '이용', '가능', '입점', '사전', '예약', '페이지', '오픈', '순차', '상담', '계약', '진행', '예정']","[135, 1427, 3325, 663, 84, 336, 7977, 640, 813, 7978, 75, 7979, 2377, 1409, 80, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[135, 1427, 3325, 663, 84, 336, 7977, 640, 813, 7978, 75, 7979, 2377, 1409, 80, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[75, 7979, 2377, 1409, 80, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 큐브샛 만 밖서 지구 달 사진 전송 작은 점 화성 지하탐사선 인사이트호 착륙 지원 ,5,"['큐브', '샛', '지구', '사진', '전송', '작은', '화성', '지하', '탐사선', '인사이트', '착륙', '지원']","[7980, 7981, 802, 141, 7982, 1197, 835, 3676, 4168, 7983, 2680, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7980, 7981, 802, 141, 7982, 1197, 835, 3676, 4168, 7983, 2680, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2680, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
갤럭시 새옷 입는다 버건디 레드 선라이즈 골드 출시 출시 견제 일부터 갤럭시 스튜디오도 새 단장,5,"['갤럭시', '입는다', '버건디', '레드', '선라이즈', '골드', '출시', '출시', '견제', '갤럭시', '스튜디오', '단장']","[153, 7984, 7985, 4170, 7986, 7987, 71, 71, 2740, 153, 590, 4171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[153, 7984, 7985, 4170, 7986, 7987, 71, 71, 2740, 153, 590, 4171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[590, 4171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
저가폰만 못한 갤 논란 업데이트 또 연기 오레오 업그레이드 약속 못 지켜,5,"['가폰', '갤', '논란', '업데이트', '연기', '오레오', '업그레이드', '약속', '지켜']","[7988, 1036, 8, 1984, 61, 7989, 7990, 549, 1219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7988, 1036, 8, 1984, 61, 7989, 7990, 549, 1219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
중저가 모델 갤럭시 은 이미 적용,5,"['저가', '모델', '갤럭시', '적용']","[7991, 292, 153, 575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7991, 292, 153, 575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
삼성멤버스 커뮤니티 이용자 불만 속출,5,"['삼성', '멤', '버스', '커뮤니티', '이용자', '불만', '속출']","[17, 7992, 585, 3630, 1231, 630, 1756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 7992, 585, 3630, 1231, 630, 1756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
접속장애 과징금 페이스북 방통위 상대 불복 소송 종합 페북 이용자 불편 의도한 것 아냐 방통위 이용자 이익 침해에 적극 대응 ,5,"['접속장애', '과징금', '페이스북', '방통위', '상대', '불복', '소송', '페북', '이용자', '불편', '의도', '방통위', '이용자', '이익', '침해', '적극', '대응']","[7993, 1125, 1232, 1988, 440, 1099, 501, 4172, 1231, 1830, 743, 1988, 1231, 677, 931, 367, 186, 0, 0, 0, 0, 0, 0, 0, 0]","[7993, 1125, 1232, 1988, 440, 1099, 501, 4172, 1231, 1830, 743, 1988, 1231, 677, 931, 367, 186, 0, 0, 0, 0, 0, 0, 0, 0]","[743, 1988, 1231, 677, 931, 367, 186, 0, 0, 0, 0, 0, 0, 0, 0]","[367, 186, 0, 0, 0, 0, 0, 0, 0, 0]"
 씽큐 출시 눈앞 모든 준비 끝마쳐황정환 부사장 첫 전략폰 판매 현장도 직접 챙겨,5,"['씽', '출시', '눈앞', '모든', '준비', '마쳐', '황정', '환', '부사', '전략', '폰', '판매', '현장', '직접', '챙겨']","[398, 71, 1812, 375, 180, 7994, 7995, 1937, 2764, 278, 127, 189, 686, 228, 1851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[398, 71, 1812, 375, 180, 7994, 7995, 1937, 2764, 278, 127, 189, 686, 228, 1851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[127, 189, 686, 228, 1851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
네이버 지방 선거 기간 댓글 비노출 최신순 정렬네이버는 지방 선거를 앞두고 정치 선거 관련 기사에서 댓글 비노출을 기본값으로 하고 정렬을 최신순으로 하는 등의 조치를 적용했다고 일 밝혔습니다 ,5,"['네이버', '지방', '선거', '기간', '노출', '최신', '정렬', '네이버', '지방', '선거', '앞두고', '정치', '선거', '관련', '기사', '노출', '정렬', '최신', '조치', '적용', '했다고', '밝혔습니다']","[171, 483, 82, 542, 1155, 1962, 2765, 171, 483, 82, 282, 469, 82, 34, 291, 1155, 2765, 1962, 360, 575, 174, 4173, 0, 0, 0]","[171, 483, 82, 542, 1155, 1962, 2765, 171, 483, 82, 282, 469, 82, 34, 291, 1155, 2765, 1962, 360, 575, 174, 4173, 0, 0, 0]","[282, 469, 82, 34, 291, 1155, 2765, 1962, 360, 575, 174, 4173, 0, 0, 0]","[1155, 2765, 1962, 360, 575, 174, 4173, 0, 0, 0]"
 넘는 지옥에서 온 닭 은 어떻게 알 품었나앉으면 깨질세라 둥지 주변으로 알 배치,5,"['넘는', '지옥', '닭', '품었', '나앉으면', '깨질세라', '둥지', '주변', '배치']","[1379, 4042, 2339, 7996, 7997, 7998, 2766, 955, 3513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1379, 4042, 2339, 7996, 7997, 7998, 2766, 955, 3513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
인기 온라인 게임 배틀그라운드 이제 모바일도 일 현재 서비스 시작지난달 일부터 사전 예약을 시작한 배틀그라운드 모바일 이 일 정식 서비스를 시작했다 ,5,"['인기', '온라인', '게임', '배틀', '모바일', '현재', '서비스', '시작', '지난달', '사전', '예약', '시작', '배틀', '모바일', '정식', '서비스', '시작']","[341, 2525, 7, 715, 244, 222, 96, 21, 657, 640, 813, 21, 715, 244, 839, 96, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[341, 2525, 7, 715, 244, 222, 96, 21, 657, 640, 813, 21, 715, 244, 839, 96, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[813, 21, 715, 244, 839, 96, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[96, 21, 0, 0, 0, 0, 0, 0, 0, 0]"
 아하 우주 쌍성계 주변서 생성되는 거대 아기 행성 포착 서울신문 나우뉴스 ,5,"['아하', '우주', '쌍성계', '주변', '생', '거대', '아기', '행성', '포착', '서울', '신문']","[1037, 346, 7999, 955, 2544, 4056, 444, 2767, 834, 2, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1037, 346, 7999, 955, 2544, 4056, 444, 2767, 834, 2, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
우주서 빠르게 성장하는 괴물 블랙홀 찾았다호주 국립대 연구진 지금까지 발견한 것 중 가장 빠른 속도로 켜져 ,5,"['우주', '성장하는', '괴물', '블랙홀', '호주', '국립대', '구진', '발견', '가장', '빠른', '속도', '켜져']","[346, 8000, 3611, 4145, 605, 8001, 1178, 85, 108, 782, 252, 4041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[346, 8000, 3611, 4145, 605, 8001, 1178, 85, 108, 782, 252, 4041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[252, 4041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
예약자 만 몰린 배틀그라운드 모바일 오늘 정식 출시 서울 뉴스 이수호 기자 지난해 월 출시 이후 전세계 최고의 온라인게임 흥행작으로 자리매김한 배틀그라운드의 모바일버전이 일 구글과 애플앱스토어에서 정식출시됐다 ,5,"['예약', '몰린', '배틀', '모바일', '오늘', '정식', '출시', '서울', '이수호', '출시', '전세계', '최고', '온라인게임', '흥행', '작', '자리매', '배틀', '모바일', '버전', '구글', '애플', '앱스토어', '정식', '출시']","[813, 2425, 715, 244, 57, 839, 71, 2, 8002, 71, 970, 65, 8003, 1226, 2711, 8004, 715, 244, 1039, 399, 211, 8005, 839, 71, 0]","[813, 2425, 715, 244, 57, 839, 71, 2, 8002, 71, 970, 65, 8003, 1226, 2711, 8004, 715, 244, 1039, 399, 211, 8005, 839, 71, 0]","[970, 65, 8003, 1226, 2711, 8004, 715, 244, 1039, 399, 211, 8005, 839, 71, 0]","[8004, 715, 244, 1039, 399, 211, 8005, 839, 71, 0]"
 선임기자가 간다 고흥 나로우주센터 톤급 액체엔진 매주 연소시험 제 발사대 공정률 로 순항 월 한국형발사체 발사 앞두고,5,"['선임', '간다', '고흥', '나로', '우주', '센터', '액체', '엔진', '시험', '발사', '공정', '순항', '한국', '발사체', '발사', '앞두고']","[669, 1391, 8006, 8007, 346, 393, 8008, 1534, 958, 4174, 1343, 2768, 3, 8009, 4174, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[669, 1391, 8006, 8007, 346, 393, 8008, 1534, 958, 4174, 1343, 2768, 3, 8009, 4174, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1343, 2768, 3, 8009, 4174, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[282, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
연구원들 실험 개발에 구슬땀,5,"['연구원', '실험', '개발', '구슬', '땀']","[949, 2700, 376, 8010, 8011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[949, 2700, 376, 8010, 8011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
이달중 호기 엔진 시험 돌입,5,"['호기', '엔진', '시험', '돌입']","[8012, 1534, 958, 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8012, 1534, 958, 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
넥슨의 금 게임 카이저 엔씨 리니지 이길수 있을까 임현우 과학부 기자 게임은 더 이상 아이들만 즐기는 콘텐츠가 아닙니다 리니지 하는 아저씨를 뜻하는 린저씨 같은 신조어에서도 알 수 있듯 게임시장 큰손 은 성인입니다 어린 시절 게임을 즐겼고 이제는 경제력까지 갖춘 요즘 성인들은 유료 게임 아이템에도 지갑을 팍팍 열기 때문입니다 ,5,"['넥슨', '게임', '카이저', '엔씨', '리니지', '이길수', '임현우', '과학부', '게임', '이상', '아이', '즐기는', '콘텐츠', '아닙니다', '리니지', '아저씨', '린', '신조어', '있듯', '게임', '시장', '큰손', '성인', '어린', '시절', '게임', '즐겼고', '경제력', '갖춘', '요즘', '성인', '유료', '게임', '아이템', '지갑', '팍팍', '열기']","[2742, 7, 4175, 1983, 519, 8013, 8014, 8015, 7, 56, 68, 8016, 842, 8017, 519, 1233, 159, 2606, 8018, 7, 45, 8019, 1513, 1848, 1194, 7, 8020, 8021, 4176, 1403, 1513, 1980, 7, 4177, 8022, 8023, 1331]","[842, 8017, 519, 1233, 159, 2606, 8018, 7, 45, 8019, 1513, 1848, 1194, 7, 8020, 8021, 4176, 1403, 1513, 1980, 7, 4177, 8022, 8023, 1331]","[1513, 1848, 1194, 7, 8020, 8021, 4176, 1403, 1513, 1980, 7, 4177, 8022, 8023, 1331]","[8021, 4176, 1403, 1513, 1980, 7, 4177, 8022, 8023, 1331]"
페북 억 과징금 못 내겠다 정부 상대로 소송행정처분 집행정지 신청 글로벌 무임승차 논란 확산,5,"['페북', '과징금', '내겠다', '정부', '상대로', '소송', '행정처분', '집행정지', '신청', '글로벌', '무임', '승차', '논란', '확산']","[4172, 1125, 8024, 19, 1302, 501, 8025, 8026, 260, 433, 3729, 2442, 8, 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4172, 1125, 8024, 19, 1302, 501, 8025, 8026, 260, 433, 3729, 2442, 8, 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3729, 2442, 8, 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
네이버 판교 알파돔시티 개발에 약 억원 투자 서울 뉴스 김위수 기자 네이버가 지난 월 판교 부동산 개발을 위해 조성된 미래에셋대우의 투자펀드에 억원 가량을 출자했다 ,5,"['네이버', '판교', '알파', '돔', '시티', '개발', '투자', '서울', '김위', '네이버', '판교', '부동산', '개발', '조성', '미래에셋', '대우', '투자', '펀드', '가량', '출자']","[171, 1380, 520, 2759, 2295, 376, 223, 2, 8027, 171, 1380, 660, 376, 928, 4163, 8028, 223, 1973, 2508, 2361, 0, 0, 0, 0, 0]","[171, 1380, 520, 2759, 2295, 376, 223, 2, 8027, 171, 1380, 660, 376, 928, 4163, 8028, 223, 1973, 2508, 2361, 0, 0, 0, 0, 0]","[1380, 660, 376, 928, 4163, 8028, 223, 1973, 2508, 2361, 0, 0, 0, 0, 0]","[8028, 223, 1973, 2508, 2361, 0, 0, 0, 0, 0]"
