"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"남구","계","45~49세","형제자매의 자녀·그 배우자","","9","14","12","15","11",
"남구","계","45~49세","부모의 형제자매·그 배우자","","11","12","18","14","9",
"남구","계","45~49세","기타 친·인척","","10","8","5","8","9",
"남구","계","45~49세","기타 동거인","","90","118","109","108","117",
"남구","계","50~54세","일반가구원","","11691","11626","11613","11831","11740",
"남구","계","50~54세","가구주","","6983","6975","7033","7101","7107",
"남구","계","50~54세","가구주의 배우자","","3447","3349","3263","3323","3216",
"남구","계","50~54세","자녀","","593","644","677","736","772",
"남구","계","50~54세","자녀의 배우자","","93","89","56","56","57",
"남구","계","50~54세","가구주의 부모","","154","155","154","164","158",
"남구","계","50~54세","배우자의 부모","","10","11","8","X","X",
"남구","계","50~54세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","50~54세","친손자녀·그 배우자","","X","X","","","",
"남구","계","50~54세","외손자녀·그 배우자","","X","X","","","",
"남구","계","50~54세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","50~54세","조부모","","X","X","X","X","X",
"남구","계","50~54세","형제자매·그 배우자","","281","269","279","285","276",
"남구","계","50~54세","형제자매의 자녀·그 배우자","","6","6","7","7","6",
"남구","계","50~54세","부모의 형제자매·그 배우자","","17","11","12","25","20",
"남구","계","50~54세","기타 친·인척","","10","13","9","8","8",
"남구","계","50~54세","기타 동거인","","97","104","115","122","119",
"남구","계","55~59세","일반가구원","","13717","12886","12223","11463","11170",
"남구","계","55~59세","가구주","","8335","7846","7524","7163","6918",
"남구","계","55~59세","가구주의 배우자","","4253","3956","3734","3327","3234",
"남구","계","55~59세","자녀","","284","297","263","281","308",
"남구","계","55~59세","자녀의 배우자","","42","36","33","39","46",
"남구","계","55~59세","가구주의 부모","","378","358","324","291","284",
"남구","계","55~59세","배우자의 부모","","39","32","29","22","20",
"남구","계","55~59세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","55~59세","친손자녀·그 배우자","","X","X","","","",
"남구","계","55~59세","외손자녀·그 배우자","","X","X","","","",
"남구","계","55~59세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","55~59세","조부모","","X","X","X","X","X",
"남구","계","55~59세","형제자매·그 배우자","","248","239","210","205","212",
"남구","계","55~59세","형제자매의 자녀·그 배우자","","X","X","X","X","5",
"남구","계","55~59세","부모의 형제자매·그 배우자","","13","14","14","20","17",
"남구","계","55~59세","기타 친·인척","","11","6","7","6","6",
"남구","계","55~59세","기타 동거인","","113","100","84","104","120",
"남구","계","60~64세","일반가구원","","12379","12762","12670","12935","12688",
"남구","계","60~64세","가구주","","7620","7874","7863","8077","8053",
"남구","계","60~64세","가구주의 배우자","","3813","3906","3895","3887","3718",
"남구","계","60~64세","자녀","","109","112","114","119","129",
"남구","계","60~64세","자녀의 배우자","","10","13","14","13","15",
"남구","계","60~64세","가구주의 부모","","527","531","465","487","412",
"남구","계","60~64세","배우자의 부모","","47","51","44","38","39",
"남구","계","60~64세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","60~64세","친손자녀·그 배우자","","X","X","","","",
"남구","계","60~64세","외손자녀·그 배우자","","X","X","","","",
"남구","계","60~64세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","60~64세","조부모","","X","X","X","X","X",
"남구","계","60~64세","형제자매·그 배우자","","159","145","148","175","181",
"남구","계","60~64세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","60~64세","부모의 형제자매·그 배우자","","11","17","17","19","19",
"남구","계","60~64세","기타 친·인척","","7","7","9","10","X",
"남구","계","60~64세","기타 동거인","","74","104","100","110","117",
"남구","계","65~69세","일반가구원","","9903","9860","10484","10973","11124",
"남구","계","65~69세","가구주","","5948","5915","6382","6758","6882",
"남구","계","65~69세","가구주의 배우자","","3013","2995","3168","3250","3308",
"남구","계","65~69세","자녀","","33","38","28","34","42",
"남구","계","65~69세","자녀의 배우자","","X","7","6","6","7",
"남구","계","65~69세","가구주의 부모","","611","585","578","584","533",
"남구","계","65~69세","배우자의 부모","","83","71","76","72","68",
"남구","계","65~69세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","65~69세","친손자녀·그 배우자","","X","X","","","",
"남구","계","65~69세","외손자녀·그 배우자","","X","X","","","",
"남구","계","65~69세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","65~69세","조부모","","X","X","X","5","5",
"남구","계","65~69세","형제자매·그 배우자","","106","109","100","94","102",
"남구","계","65~69세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","65~69세","부모의 형제자매·그 배우자","","9","9","14","25","22",
"남구","계","65~69세","기타 친·인척","","10","7","10","6","10",
"남구","계","65~69세","기타 동거인","","84","120","119","139","145",
"남구","계","70~74세","일반가구원","","7515","7822","8093","8370","8665",
"남구","계","70~74세","가구주","","4646","4844","5114","5250","5455",
"남구","계","70~74세","가구주의 배우자","","2080","2170","2198","2299","2382",
"남구","계","70~74세","자녀","","X","6","X","8","6",
"남구","계","70~74세","자녀의 배우자","","X","X","X","X","X",
"남구","계","70~74세","가구주의 부모","","580","579","556","578","579",
"남구","계","70~74세","배우자의 부모","","73","68","71","71","82",
"남구","계","70~74세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","70~74세","친손자녀·그 배우자","","X","X","","","",
"남구","계","70~74세","외손자녀·그 배우자","","X","X","","","",
"남구","계","70~74세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","70~74세","조부모","","14","10","9","15","11",
"남구","계","70~74세","형제자매·그 배우자","","36","43","47","51","52",
"남구","계","70~74세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","70~74세","부모의 형제자매·그 배우자","","6","X","X","6","10",
"남구","계","70~74세","기타 친·인척","","9","9","7","5","X",
"남구","계","70~74세","기타 동거인","","65","87","85","82","81",
"남구","계","75~79세","일반가구원","","6866","6780","6504","6187","6187",
"남구","계","75~79세","가구주","","4384","4349","4180","3980","4024",
"남구","계","75~79세","가구주의 배우자","","1427","1438","1432","1396","1429",
"남구","계","75~79세","자녀","","X","X","X","X","X",
"남구","계","75~79세","자녀의 배우자","","X","X","X","X","X",
"남구","계","75~79세","가구주의 부모","","804","753","684","595","525",
"남구","계","75~79세","배우자의 부모","","124","108","72","76","79",
"남구","계","75~79세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","75~79세","친손자녀·그 배우자","","X","X","","","",
"남구","계","75~79세","외손자녀·그 배우자","","X","X","","","",
"남구","계","75~79세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","75~79세","조부모","","38","24","35","34","31",
"남구","계","75~79세","형제자매·그 배우자","","21","21","20","28","28",
"남구","계","75~79세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","75~79세","부모의 형제자매·그 배우자","","X","X","X","6","X",
"남구","계","75~79세","기타 친·인척","","5","6","X","6","6",
"남구","계","75~79세","기타 동거인","","61","78","74","65","61",
"남구","계","80~84세","일반가구원","","4065","4295","4385","4663","4978",
"남구","계","80~84세","가구주","","2563","2758","2826","3052","3323",
"남구","계","80~84세","가구주의 배우자","","602","649","682","723","787",
"남구","계","80~84세","자녀","","X","X","X","X","X",
"남구","계","80~84세","자녀의 배우자","","X","X","X","X","X",
"남구","계","80~84세","가구주의 부모","","686","683","656","666","656",
"남구","계","80~84세","배우자의 부모","","93","93","98","97","90",
"남구","계","80~84세","손자녀, 그 배우자","","","","X","X","X",
"남구","계","80~84세","친손자녀·그 배우자","","X","X","","","",
"남구","계","80~84세","외손자녀·그 배우자","","X","X","","","",
"남구","계","80~84세","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","80~84세","조부모","","54","48","62","60","52",
"남구","계","80~84세","형제자매·그 배우자","","10","10","8","5","10",
"남구","계","80~84세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","80~84세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","80~84세","기타 친·인척","","X","X","X","X","X",
"남구","계","80~84세","기타 동거인","","53","48","47","55","57",
"남구","계","85세이상","일반가구원","","2210","2462","2598","2868","3178",
"남구","계","85세이상","가구주","","1393","1545","1655","1814","2060",
"남구","계","85세이상","가구주의 배우자","","117","155","170","196","233",
"남구","계","85세이상","자녀","","X","X","X","X","X",
"남구","계","85세이상","자녀의 배우자","","X","X","X","X","X",
"남구","계","85세이상","가구주의 부모","","504","529","561","614","636",
"남구","계","85세이상","배우자의 부모","","100","112","103","114","117",
"남구","계","85세이상","손자녀, 그 배우자","","","","X","X","X",
"남구","계","85세이상","친손자녀·그 배우자","","X","X","","","",
"남구","계","85세이상","외손자녀·그 배우자","","X","X","","","",
"남구","계","85세이상","증손자녀·그 배우자","","X","X","X","X","X",
"남구","계","85세이상","조부모","","60","72","63","70","78",
"남구","계","85세이상","형제자매·그 배우자","","X","X","X","X","X",
"남구","계","85세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"남구","계","85세이상","부모의 형제자매·그 배우자","","X","X","X","X","X",
"남구","계","85세이상","기타 친·인척","","X","X","X","X","X",
