customer_id,month,total_month_price,rank
16126,11,4511710,SVip
16127,10,1147125,Vip
16128,3,678748,Platinum
16128,7,535587,Gold
16128,9,1253945,Vip
16128,11,818343,Platinum
16131,4,1846517,Vip
16131,5,1063063,Vip
16131,8,1073237,Vip
16131,10,2146613,Vip
16133,1,565845,Gold
16133,2,536985,Gold
16133,4,5095280,SVip
16133,5,5140553,SVip
16133,6,532650,Gold
16133,7,1392177,Vip
16133,8,5298992,SVip
16133,9,2550332,Vip
16133,10,1575385,Vip
16133,11,1175355,Vip
16133,12,1638085,Vip
16134,11,584810,Gold
16135,3,904677,Platinum
16136,3,278456,Silver
16136,9,250558,Silver
16136,10,710981,Platinum
16139,5,244370,Silver
16139,8,291164,Silver
16139,11,575161,Gold
16140,10,1050617,Vip
16141,9,1084459,Vip
16142,4,935774,Platinum
16143,2,701822,Platinum
16143,5,631587,Platinum
16143,8,655832,Platinum
16143,12,831313,Platinum
16144,4,306249,Gold
16145,1,639872,Platinum
16145,2,542019,Gold
16145,4,589705,Gold
16145,6,579357,Gold
16145,7,540254,Gold
16145,8,568991,Gold
16145,9,1153033,Vip
16145,10,856817,Platinum
16145,12,642197,Platinum
16146,4,674186,Platinum
16146,5,477973,Gold
16146,7,131100,Silver
16147,7,655499,Platinum
16148,2,133407,Silver
16149,7,286112,Silver
16149,12,204236,Silver
16150,3,998212,Platinum
16150,8,776496,Platinum
16150,9,594022,Gold
16150,10,532248,Gold
16152,3,3197161,SVip
16153,5,326701,Gold
16153,6,521236,Gold
16153,8,565373,Gold
16153,10,1399606,Vip
16156,2,531112,Gold
16156,3,540166,Gold
16156,5,730157,Platinum
16156,7,672280,Platinum
16156,9,1189129,Vip
16156,10,498145,Gold
16156,11,692208,Platinum
16156,12,551686,Gold
16157,9,294223,Silver
16157,11,853670,Platinum
16159,3,608653,Platinum
16160,9,1401791,Vip
16160,10,390677,Gold
16161,1,350037,Gold
16161,2,942853,Platinum
16161,4,603671,Platinum
16161,5,1048397,Vip
16161,6,534363,Gold
16161,7,821385,Platinum
16161,9,1464701,Vip
16161,10,671931,Platinum
16161,11,1671385,Vip
16161,12,556755,Gold
16162,4,65375,Silver
16163,4,725420,Platinum
16164,10,428889,Gold
16164,11,1008805,Vip
16168,1,223219,Silver
16168,3,285273,Silver
16168,4,511901,Gold
16168,5,685670,Platinum
16168,6,250838,Silver
16168,7,684883,Platinum
16168,8,1003491,Vip
16168,9,758527,Platinum
16168,10,209585,Silver
16168,11,1525234,Vip
16169,9,1026880,Vip
16169,10,554710,Gold
16169,11,1012354,Vip
16169,12,592606,Gold
16170,4,1093513,Vip
16170,6,558118,Gold
16170,7,533140,Gold
16170,8,543260,Gold
16170,10,567033,Gold
16171,10,127953,Silver
16172,4,348516,Gold
16172,6,615243,Platinum
16172,8,435252,Gold
16172,9,594075,Gold
16173,9,1300949,Vip
16173,10,458972,Gold
16173,11,719302,Platinum
16174,7,1232951,Vip
16174,8,531741,Gold
16175,4,476959,Gold
16175,5,339321,Gold
16175,6,471802,Gold
16175,9,525623,Gold
16177,10,580248,Gold
16178,7,345929,Gold
16179,10,377270,Gold
16180,4,2064178,Vip
16180,5,2734833,Vip
16180,6,2765073,Vip
16180,7,3295154,SVip
16180,8,7065066,SVip
16181,9,534083,Gold
16182,2,1442100,Vip
16182,5,2957616,Vip
16182,8,4067596,SVip
16182,9,3100340,SVip
16183,10,592065,Gold
16184,5,259088,Silver
16184,6,523823,Gold
16184,7,204393,Silver
16184,8,735873,Platinum
16184,10,302386,Gold
16185,4,585580,Gold
16185,11,339828,Gold
16186,4,685932,Platinum
16186,5,606765,Platinum
16186,6,524644,Gold
16186,7,1038381,Vip
16186,8,1319984,Vip
16186,10,1569022,Vip
16186,11,721574,Platinum
16187,2,1181473,Vip
16187,4,2354521,Vip
16187,5,946996,Platinum
16187,6,1592393,Vip
16187,8,1967723,Vip
16187,9,2938160,Vip
16187,10,546931,Gold
16187,11,552997,Gold
16188,4,988965,Platinum
16188,7,330826,Gold
16188,10,396498,Gold
16189,9,252551,Silver
16189,11,124108,Silver
16190,10,375959,Gold
16191,1,1533205,Vip
16191,2,899450,Platinum
16191,3,1042507,Vip
16191,10,2563581,Vip
16191,11,1492092,Vip
16191,12,427665,Gold
16193,4,549658,Gold
16198,9,700390,Platinum
16200,6,962396,Platinum
16200,12,905988,Platinum
16201,8,531042,Gold
16201,10,837344,Platinum
16201,11,998527,Platinum
16201,12,890431,Platinum
16203,4,258004,Silver
16203,7,104880,Silver
16203,10,375120,Gold
16204,11,671546,Platinum
16205,6,196387,Silver
16205,10,558311,Gold
16205,11,569638,Gold
16206,1,281952,Silver
16206,5,222782,Silver
16206,8,211700,Silver
16206,10,222345,Silver
16207,11,689376,Platinum
16208,2,869787,Platinum
16208,10,291339,Silver
16209,4,534800,Gold
16209,6,2793845,Vip
16209,8,371694,Gold
16209,9,254718,Silver
16210,1,17480,Silver
16210,2,3262292,SVip
16210,5,3000039,SVip
16210,8,543400,Gold
16210,9,1228739,Vip
16210,10,923992,Platinum
16210,11,9354037,SVip
16210,12,6291751,SVip
16211,9,956190,Platinum
16212,3,870766,Platinum
16212,11,335948,Gold
16213,9,277932,Silver
16214,3,949111,Platinum
16214,4,361311,Gold
16214,6,547263,Gold
16215,9,423627,Gold
16216,3,1599297,Vip
16217,3,319884,Gold
16217,4,211945,Silver
16218,3,378092,Gold
16218,5,1819947,Vip
16218,7,790096,Platinum
16218,8,794850,Platinum
16218,11,785201,Platinum
16221,3,259805,Silver
16221,11,953516,Platinum
16222,1,1352165,Vip
16224,4,949531,Platinum
16224,7,564027,Gold
16224,10,750626,Platinum
16225,3,728234,Platinum
16225,6,321544,Gold
16225,7,617183,Platinum
16225,10,249404,Silver
16226,4,228638,Silver
16226,5,217311,Silver
16227,4,549256,Gold
16229,5,626133,Platinum
16229,9,1140395,Vip
16230,5,482325,Gold
16230,6,465142,Gold
16232,5,640589,Platinum
16232,7,626780,Platinum
16232,10,464688,Gold
16233,1,313066,Gold
16233,9,367394,Gold
16235,1,189955,Silver
16235,2,412160,Gold
16235,6,560810,Gold
16235,9,17480,Silver
16235,10,335650,Gold
16236,9,755485,Platinum
16239,6,608129,Platinum
16239,10,115892,Silver
16240,9,3189732,SVip
16240,11,3310729,SVip
16241,1,277460,Silver
16241,4,394208,Gold
16241,5,291321,Silver
16241,6,303837,Gold
16241,7,343097,Gold
16241,8,529923,Gold
16241,9,483514,Gold
16241,10,192332,Silver
16241,11,1226833,Vip
16242,3,369457,Gold
16242,5,317331,Gold
16242,6,793050,Platinum
16242,10,1438149,Vip
16242,11,2380111,Vip
16242,12,959494,Platinum
16243,10,375732,Gold
16243,11,339374,Gold
16244,5,814777,Platinum
16245,3,793557,Platinum
16245,8,551878,Gold
16245,11,1125642,Vip
16247,6,200250,Silver
16248,10,267339,Silver
16249,4,1424322,Vip
16249,5,359563,Gold
16249,7,579881,Gold
16249,8,154698,Silver
16249,10,628056,Platinum
16250,3,285448,Silver
16253,3,2972299,Vip
16253,10,3467088,SVip
16255,1,523700,Gold
16255,2,383441,Gold
16255,4,294468,Silver
16255,7,1286667,Vip
16255,9,673049,Platinum
16255,11,764085,Platinum
16256,3,1315247,Vip
16257,6,82068,Silver
16258,5,1804740,Vip
16258,6,1400148,Vip
16258,7,2015094,Vip
16258,8,1319390,Vip
16258,10,2556362,Vip
16260,10,1809966,Vip
16261,4,441404,Gold
16261,8,275257,Silver
16261,9,234494,Silver
16261,11,322331,Gold
16265,2,2800348,Vip
16265,3,755660,Platinum
16265,7,1312573,Vip
16265,8,762093,Platinum
16265,10,1040199,Vip
16265,11,1380745,Vip
16266,5,649976,Platinum
16266,6,204516,Silver
16266,7,283001,Silver
16266,8,192944,Silver
16266,9,176145,Silver
16268,9,1167052,Vip
16271,7,761760,Platinum
16271,8,523386,Gold
16271,11,911075,Platinum
16271,12,26220,Silver
16272,8,719651,Platinum
16275,5,978652,Platinum
16276,6,1416928,Vip
16278,8,990032,Platinum
16279,6,627671,Platinum
16279,9,638194,Platinum
16279,11,1360992,Vip
16281,9,3604480,SVip
16282,1,294188,Silver
16283,5,485611,Gold
16283,7,347082,Gold
16283,8,192245,Silver
16283,10,1300144,Vip
16283,12,420691,Gold
16284,10,682157,Platinum
16284,11,738407,Platinum
16287,6,249090,Silver
16292,8,528333,Gold
16293,3,555094,Gold
16293,5,757635,Platinum
16293,9,567383,Gold
16293,10,789798,Platinum
16293,11,599266,Gold
16295,10,1210140,Vip
16295,11,1112164,Vip
16297,3,527721,Gold
16298,6,199796,Silver
16298,10,418191,Gold
16298,11,427665,Gold
16302,8,407668,Gold
16303,1,1445910,Vip
16303,8,5609594,SVip
16303,11,2314876,Vip
16305,7,631412,Platinum
16306,1,306162,Gold
16306,2,613932,Platinum
16306,5,66074,Silver
16308,3,559360,Gold
16308,5,1118720,Vip
16308,8,1118720,Vip
16308,11,1678080,Vip
16309,4,584181,Gold
16309,8,650902,Platinum
16311,10,701909,Platinum
16311,11,375313,Gold
16313,10,292999,Silver
16313,12,186214,Silver
16315,1,395694,Gold
16316,3,1469631,Vip
16316,5,1188884,Vip
16316,6,635887,Platinum
16316,7,34820,Silver
16316,10,1269222,Vip
16317,2,997688,Platinum
16317,7,808589,Platinum
16317,8,538925,Gold
16318,11,573606,Gold
16319,5,706891,Platinum
16320,5,1490484,Vip
16320,6,324743,Gold
16321,1,153387,Silver
16321,2,237553,Silver
16321,9,262200,Silver
16322,11,372463,Gold
16322,12,198695,Silver
16323,5,362710,Gold
16324,6,271586,Silver
16324,8,442628,Gold
16325,4,333553,Gold
16325,7,393649,Gold
16325,10,311528,Gold
16326,1,743214,Platinum
16326,5,176722,Silver
16326,6,669309,Platinum
16326,7,271534,Silver
16326,8,263948,Silver
16326,9,859299,Platinum
16326,10,1018087,Vip
16326,11,835264,Platinum
16326,12,475176,Gold
16327,1,1088339,Vip
16327,3,1017947,Vip
16327,5,1274414,Vip
16327,9,1228407,Vip
16327,11,1132494,Vip
16330,8,85582,Silver
16330,11,354756,Gold
16332,2,213780,Silver
16332,7,538331,Gold
16332,8,387181,Gold
16332,9,814777,Platinum
16332,10,459024,Gold
16332,11,353637,Gold
16333,2,4384823,SVip
16333,3,3356999,SVip
16333,4,12805568,SVip
16333,5,2329035,Vip
16333,8,2240936,Vip
16333,9,2185699,Vip
16333,10,6525284,SVip
16333,11,10010796,SVip
16333,12,2704505,Vip
16337,11,264035,Silver
16338,7,375470,Gold
16339,2,164399,Silver
16340,8,933973,Platinum
16341,5,1394292,Vip
16341,9,1283451,Vip
16341,11,769085,Platinum
16342,6,239388,Silver
16342,7,156026,Silver
16342,8,100510,Silver
16342,9,67647,Silver
16343,11,574357,Gold
16344,7,176722,Silver
16345,10,988424,Platinum
16347,11,1481342,Vip
16348,4,754174,Platinum
16348,6,223079,Silver
16348,8,313276,Gold
16348,9,481399,Gold
16348,11,702626,Platinum
16349,2,93518,Silver
16350,1,658471,Platinum
16350,9,331595,Gold
16350,10,761201,Platinum
16350,11,200320,Silver
16351,1,269017,Silver
16352,11,864281,Platinum
16353,1,957204,Platinum
16353,2,415324,Gold
16353,3,307158,Gold
16353,5,1196261,Vip
16353,7,1162122,Vip
16353,8,884138,Platinum
16353,9,663366,Platinum
16353,10,874349,Platinum
16353,11,3279422,SVip
16353,12,1038312,Vip
16354,9,639942,Platinum
16354,10,51915,Silver
16356,3,178296,Silver
16356,4,3670,Silver
16356,5,188207,Silver
16357,5,241049,Silver
16357,6,209847,Silver
16357,11,700825,Platinum
16358,6,807838,Platinum
16358,9,1175355,Vip
16358,10,803712,Platinum
16358,12,757163,Platinum
16359,1,161515,Silver
16359,2,365768,Gold
16359,3,228218,Silver
16359,4,740103,Platinum
16359,5,280816,Silver
16359,6,403036,Gold
16359,9,287371,Silver
16359,10,400222,Gold
16359,12,193556,Silver
16360,9,781827,Platinum
16360,10,1749311,Vip
16360,11,2166558,Vip
16360,12,1333619,Vip
16361,9,585475,Gold
16361,10,470841,Gold
16361,11,501518,Gold
16362,9,630416,Platinum
16362,10,234669,Silver
16362,11,375977,Gold
16363,10,191161,Silver
16364,7,605332,Platinum
16364,11,628388,Platinum
16365,3,211333,Silver
16365,7,558049,Gold
16365,8,94304,Silver
16365,11,1184899,Vip
16366,11,572120,Gold
16367,11,1107497,Vip
16368,11,528735,Gold
16368,12,310147,Gold
16369,5,619578,Platinum
16369,9,854754,Platinum
16369,11,1227043,Vip
16370,4,475753,Gold
16370,6,473777,Gold
16370,8,701437,Platinum
16370,9,624770,Platinum
16372,11,621816,Platinum
16374,3,269541,Silver
16374,10,546302,Gold
16376,11,1507125,Vip
16376,12,197104,Silver
16377,3,1181997,Vip
16378,2,501763,Gold
16378,4,132673,Silver
16379,9,837082,Platinum
16379,11,2231986,Vip
16379,12,702066,Platinum
16380,10,3047026,SVip
16383,3,540936,Gold
16383,9,584356,Gold
16384,3,715106,Platinum
16384,9,306599,Gold
16385,7,221331,Silver
16385,10,491257,Gold
16386,3,106802,Silver
16386,11,422089,Gold
16387,1,164941,Silver
16389,3,209148,Silver
16389,5,962308,Platinum
16389,9,714127,Platinum
16389,10,530273,Gold
16392,3,380871,Gold
16393,2,374159,Gold
16393,4,224181,Silver
16393,5,353218,Gold
16393,6,233567,Silver
16393,7,933064,Platinum
16393,9,452102,Gold
16393,10,616012,Platinum
16393,11,1083550,Vip
16393,12,536111,Gold
16394,2,546092,Gold
16394,4,536443,Gold
16394,6,548522,Gold
16394,9,539712,Gold
16394,10,547963,Gold
16395,1,787578,Platinum
16395,6,898017,Platinum
16395,9,533070,Gold
16395,10,371974,Gold
16398,3,2045072,Vip
16398,7,936665,Platinum
16399,4,311860,Gold
16399,11,401358,Gold
16400,9,531269,Gold
16401,1,852849,Platinum
16401,2,310969,Gold
16401,3,535936,Gold
16401,5,1205228,Vip
16401,6,541705,Gold
16401,7,845385,Platinum
16401,9,556283,Gold
16401,10,535412,Gold
16401,11,1233423,Vip
16401,12,546669,Gold
16402,3,153474,Silver
16403,1,310270,Gold
16404,9,774451,Platinum
16405,2,292353,Silver
16406,11,269803,Silver
16407,1,460143,Gold
16407,2,475718,Gold
16407,4,104880,Silver
16407,5,339811,Gold
16407,7,464740,Gold
16407,8,745889,Platinum
16407,9,463464,Gold
16407,11,580633,Gold
16409,1,474686,Gold
16409,4,929936,Platinum
16409,7,401707,Gold
16409,9,665568,Platinum
16409,11,1064269,Vip
16411,11,145346,Silver
16412,10,237710,Silver
16413,10,458325,Gold
16414,3,88798,Silver
16414,11,131886,Silver
16415,10,350071,Gold
16416,10,1186402,Vip
16416,11,651444,Platinum
16418,4,255050,Silver
16418,9,388842,Gold
16418,10,459304,Gold
16419,2,441649,Gold
16419,3,461943,Gold
16419,6,408612,Gold
16419,8,363618,Gold
16422,1,4470877,SVip
16422,2,3842593,SVip
16422,3,6233455,SVip
16422,4,5493824,SVip
16422,5,7154703,SVip
16422,6,8109286,SVip
16422,7,5029380,SVip
16422,8,6060246,SVip
16422,9,3668702,SVip
16422,10,3347664,SVip
16422,11,3677337,SVip
16423,11,605017,Platinum
16424,6,233462,Silver
16425,2,529119,Gold
16426,3,573990,Gold
16426,9,631832,Platinum
16426,10,416461,Gold
16426,11,698081,Platinum
16426,12,937487,Platinum
16427,2,191930,Silver
16427,3,229442,Silver
16429,8,497393,Gold
16430,10,525885,Gold
16431,2,584880,Gold
16431,5,504612,Gold
16432,10,502375,Gold
16433,11,322086,Gold
16434,2,687838,Platinum
16434,3,213168,Silver
16434,5,351819,Gold
16434,9,318345,Gold
16434,10,344233,Gold
16434,11,727220,Platinum
16438,9,357291,Gold
16438,10,259962,Silver
16438,11,516394,Gold
16438,12,261867,Silver
16440,5,476260,Gold
16440,10,2685574,Vip
16440,11,1497004,Vip
16440,12,1705051,Vip
16441,2,368828,Gold
16441,10,297509,Silver
16442,4,498826,Gold
16442,12,309168,Gold
16444,3,208151,Silver
16444,5,211508,Silver
16444,9,526707,Gold
16444,10,197995,Silver
16445,11,402931,Gold
16446,5,5069,Silver
16446,12,294484860,SVip
16447,7,447330,Gold
16448,5,319866,Gold
16449,3,728374,Platinum
16449,5,508668,Gold
16450,7,545236,Gold
16451,9,466663,Gold
16454,10,12061,Silver
16455,3,723147,Platinum
16455,5,328798,Gold
16455,9,331420,Gold
16455,10,905114,Platinum
16456,2,785009,Platinum
16456,4,594197,Gold
16456,8,217031,Silver
16456,9,799884,Platinum
16457,5,364213,Gold
16458,2,652878,Platinum
16458,3,275659,Silver
16458,4,346104,Gold
16458,5,378092,Gold
16458,6,678748,Platinum
16458,7,323380,Gold
16458,8,767022,Platinum
16458,9,583062,Gold
16458,10,321457,Gold
16458,11,1115713,Vip
16458,12,306774,Gold
16460,9,889050,Platinum
16460,11,528979,Gold
16461,6,249824,Silver
16462,3,59432,Silver
16462,6,59432,Silver
16462,9,118864,Silver
16463,5,558258,Gold
16463,10,1398434,Vip
16463,11,529661,Gold
16464,7,664816,Platinum
16464,9,1054044,Vip
16464,11,551196,Gold
16466,2,190741,Silver
16466,5,371275,Gold
16466,6,347449,Gold
16466,8,837886,Platinum
16466,10,619613,Platinum
16466,11,422771,Gold
16468,9,130925,Silver
16469,4,468988,Gold
16469,9,313224,Gold
16469,11,311021,Gold
16470,5,226051,Silver
16470,8,338185,Gold
16470,10,373442,Gold
16471,3,391464,Gold
16473,1,261168,Silver
16473,2,119563,Silver
16473,6,171828,Silver
16474,7,596679,Gold
16474,9,215161,Silver
16474,10,1526353,Vip
16474,11,615121,Platinum
16474,12,211700,Silver
16475,3,541880,Gold
16475,6,101209,Silver
16475,7,159767,Silver
16475,9,148580,Silver
16477,1,729457,Platinum
16477,3,374946,Gold
16477,5,657772,Platinum
16477,7,780919,Platinum
16477,10,865609,Platinum
16478,10,412353,Gold
16478,11,166234,Silver
16479,11,525850,Gold
16480,9,1344718,Vip
16482,11,385643,Gold
16483,5,243583,Silver
16484,6,706716,Platinum
16485,9,635660,Platinum
16488,7,382916,Gold
16488,8,236871,Silver
16488,11,252114,Silver
16491,10,1278662,Vip
16493,1,223394,Silver
16493,2,419520,Gold
16493,6,724528,Platinum
16493,9,995206,Platinum
16494,2,1444774,Vip
16495,3,430899,Gold
16495,12,702259,Platinum
16496,1,1287751,Vip
16496,5,783698,Platinum
16496,12,724511,Platinum
16497,1,895640,Platinum
16497,3,306424,Gold
16497,5,1508558,Vip
16497,10,2473402,Vip
16498,6,159452,Silver
16498,7,17043,Silver
16500,1,288420,Silver
16500,11,320093,Gold
16500,12,92189,Silver
16503,1,618267,Platinum
16503,5,439796,Gold
16503,8,591767,Gold
16504,11,814358,Platinum
16505,11,1359244,Vip
16506,10,96489,Silver
16506,11,61354,Silver
16509,2,635747,Platinum
16511,3,577451,Gold
16511,7,411391,Gold
16511,11,616397,Platinum
16513,10,189570,Silver
16513,11,968986,Platinum
16513,12,370226,Gold
16515,2,559115,Gold
16515,4,523491,Gold
16515,7,638509,Platinum
16515,9,459269,Gold
16515,10,658611,Platinum
16516,11,177771,Silver
16517,3,284399,Silver
16518,2,333343,Gold
16518,10,513247,Gold
16519,11,194692,Silver
16520,4,519435,Gold
16520,6,740540,Platinum
16523,1,1300337,Vip
16523,3,1072747,Vip
16523,4,807051,Platinum
16523,5,1776492,Vip
16523,6,685216,Platinum
16523,7,1397089,Vip
16523,8,1295967,Vip
16523,9,3519003,SVip
16523,10,580510,Gold
16523,11,2533446,Vip
16523,12,1495623,Vip
16525,1,536723,Gold
16525,2,2841024,Vip
16525,3,3218207,SVip
16525,4,760380,Platinum
16525,5,3631330,SVip
16525,6,2756421,Vip
16525,7,1722409,Vip
16525,8,608304,Platinum
16525,9,2626544,Vip
16525,11,2105605,Vip
16525,12,562366,Gold
16526,6,507549,Gold
16527,9,398648,Gold
16528,12,427228,Gold
16529,6,795777,Platinum
16531,1,255382,Silver
16531,2,429850,Gold
16531,8,349075,Gold
16531,9,358165,Gold
16531,11,620819,Platinum
16532,1,3339379,SVip
16532,7,4555987,SVip
16532,11,3901536,SVip
16533,10,1704492,Vip
16533,11,188259,Silver
16535,12,1037875,Vip
16536,8,958113,Platinum
16539,5,535517,Gold
16539,12,585929,Gold
16542,10,209095,Silver
16545,6,593096,Gold
16546,2,852587,Platinum
16549,1,208868,Silver
16549,8,1155200,Vip
16549,9,789029,Platinum
16549,10,1387212,Vip
16549,11,3512693,SVip
16550,4,846468,Platinum
16550,6,1281878,Vip
16550,8,920706,Platinum
16551,1,543750,Gold
16551,8,535062,Gold
16551,9,533052,Gold
16552,4,497201,Gold
16553,2,587328,Gold
16553,3,1479682,Vip
16553,4,1975205,Vip
16553,5,1414586,Vip
16553,6,1728142,Vip
16554,1,1485,Silver
16554,5,547578,Gold
16554,10,914186,Platinum
16555,8,265661,Silver
16555,11,234074,Silver
16556,2,1118964,Vip
16556,4,555986,Gold
16556,5,646340,Platinum
16556,6,778594,Platinum
16556,8,825283,Platinum
16556,10,1323970,Vip
16557,7,176810,Silver
16557,11,315863,Gold
16558,1,526637,Gold
16558,2,461524,Gold
16558,3,1491113,Vip
16558,4,940668,Platinum
16558,5,1072467,Vip
16558,6,533454,Gold
16558,7,704531,Platinum
16558,8,355875,Gold
16558,9,1291614,Vip
16558,10,2596042,Vip
16558,11,2015548,Vip
16558,12,1046999,Vip
16560,11,890134,Platinum
16561,10,463150,Gold
16561,12,430287,Gold
16563,10,1883889,Vip
16566,2,165885,Silver
16566,5,323764,Gold
16566,6,321212,Gold
16566,10,67123,Silver
16566,11,196440,Silver
16567,1,974614,Platinum
16567,5,538453,Gold
16569,12,217101,Silver
16570,2,786704,Platinum
16570,3,793731,Platinum
16570,5,994769,Platinum
16570,6,631587,Platinum
16570,8,523560,Gold
16570,10,1296019,Vip
16570,11,1508349,Vip
16571,3,763316,Platinum
16571,6,804272,Platinum
16571,11,917525,Platinum
16572,3,598829,Gold
16572,7,523875,Gold
16572,8,642075,Platinum
16573,2,511517,Gold
16573,9,648473,Platinum
16574,9,789117,Platinum
16581,6,185008,Silver
16582,8,548207,Gold
16584,3,1069671,Vip
16584,9,566596,Gold
16586,4,810984,Platinum
16587,4,393562,Gold
16589,7,205704,Silver
16589,8,169556,Silver
16589,9,427490,Gold
16591,10,373198,Gold
16592,2,795829,Platinum
16592,4,607377,Platinum
16592,5,611939,Platinum
16592,6,643526,Platinum
16592,7,1211975,Vip
16592,10,400571,Gold
16592,11,1314548,Vip
16592,12,1604943,Vip
16593,1,121660,Silver
16593,6,324953,Gold
16593,10,130278,Silver
16594,9,316545,Gold
16595,10,629559,Platinum
16596,11,226366,Silver
16597,12,157389,Silver
16598,2,253547,Silver
16600,1,220003,Silver
16600,3,195076,Silver
16600,9,202313,Silver
16600,11,384560,Gold
16600,12,420079,Gold
16601,10,424239,Gold
16602,11,923083,Platinum
16603,9,843357,Platinum
16607,2,783034,Platinum
16607,3,247184,Silver
16607,4,254980,Silver
16607,5,571595,Gold
16607,7,737131,Platinum
16607,8,225177,Silver
16607,9,549501,Gold
16607,10,294625,Silver
16607,11,1043940,Vip
16609,4,974562,Platinum
16609,5,2499797,Vip
16609,7,1262790,Vip
16609,9,2306975,Vip
16609,11,2558442,Vip
16610,5,132253,Silver
16611,6,226348,Silver
16612,2,489527,Gold
16612,6,749629,Platinum
16612,8,282127,Silver
16612,11,554745,Gold
16613,9,1081295,Vip
16614,6,884820,Platinum
16616,7,367254,Gold
16616,11,507479,Gold
16617,4,265433,Silver
16618,1,1272823,Vip
16618,3,619945,Platinum
16618,5,626605,Platinum
16618,11,2108612,Vip
16619,3,395415,Gold
16620,3,167388,Silver
16620,12,145433,Silver
